alpha,steps
0.8,47723
0.8,81082
0.8,16776
0.8,57257
0.8,99999
0.8,22782
0.8,16293
0.8,20780
0.81,74294
0.81,99999
0.81,25923
0.81,10828
0.81,21903
0.81,19748
0.81,28947
0.81,99999
0.81,20398
0.81,33721
0.81,99999
0.81,23588
0.81,99999
0.81,14629
0.81,99999
0.81,99999
0.81,19274
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,14825
0.81,99999
0.81,11372
0.81,99999
0.81,17182
0.81,99999
0.81,15898
0.81,99999
0.81,99999
0.81,99999
0.81,16439
0.81,43183
0.81,14983
0.81,20165
0.81,30073
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,16287
0.81,74459
0.81,18742
0.81,27033
0.81,99999
0.81,14915
0.81,11049
0.81,99999
0.81,18748
0.81,99999
0.81,16079
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,45042
0.81,99999
0.81,39523
0.81,99999
0.81,88596
0.81,27161
0.81,99999
0.81,67642
0.81,12833
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,17204
0.81,28531
0.81,15984
0.81,16883
0.81,99999
0.81,99999
0.81,22941
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,30612
0.81,64721
0.81,20217
0.81,26339
0.81,12890
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,99999
0.81,25656
0.81,99999
0.81,20902
0.81,31647
0.81,99999
0.81,22107
0.81,99999
0.82,35396
0.82,24952
0.82,25513
0.82,11472
0.82,99999
0.82,76985
0.82,20567
0.82,28037
0.82,99999
0.82,99999
0.82,21469
0.82,16188
0.82,18721
0.82,23292
0.82,17005
0.82,99999
0.82,26299
0.82,25322
0.82,14707
0.82,99999
0.82,99999
0.82,31398
0.82,99999
0.82,31461
0.82,99999
0.82,99999
0.82,99999
0.82,26540
0.82,15952
0.82,25718
0.82,24584
0.82,99999
0.82,13355
0.82,99999
0.82,99999
0.82,92318
0.82,24026
0.82,18818
0.82,73299
0.82,99999
0.82,99999
0.82,7491
0.82,99999
0.82,17351
0.82,23600
0.82,99999
0.82,99999
0.82,84441
0.82,46203
0.82,99999
0.82,99999
0.82,99999
0.82,17754
0.82,99999
0.82,29152
0.82,99999
0.82,99999
0.82,99999
0.82,20260
0.82,99999
0.82,99999
0.82,17178
0.82,23098
0.82,99999
0.82,16695
0.82,18809
0.82,99999
0.82,30791
0.82,99999
0.82,18050
0.82,99999
0.82,99999
0.82,21273
0.82,22215
0.82,99999
0.82,99999
0.82,16088
0.82,33120
0.82,31344
0.82,32979
0.82,26931
0.82,99999
0.82,22378
0.82,99999
0.82,23637
0.82,53957
0.82,99999
0.82,99999
0.82,51485
0.82,65771
0.82,99999
0.82,15247
0.82,80342
0.82,81788
0.82,26452
0.82,17311
0.82,99999
0.82,13049
0.82,99999
0.82,99999
0.83,66582
0.83,99999
0.83,99999
0.83,99999
0.83,18980
0.83,99999
0.83,99999
0.83,16493
0.83,99999
0.83,99999
0.83,99999
0.83,22764
0.83,14549
0.83,30305
0.83,62937
0.83,97633
0.83,99999
0.83,29515
0.83,99999
0.83,24115
0.83,15768
0.83,99999
0.83,23414
0.83,99999
0.83,99999
0.83,13891
0.83,99999
0.83,76512
0.83,99999
0.83,99999
0.83,99999
0.83,99999
0.83,99999
0.83,21151
0.83,14920
0.83,18029
0.83,99999
0.83,20177
0.83,99999
0.83,99999
0.83,99999
0.83,99999
0.83,99999
0.83,23682
0.83,68977
0.83,21283
0.83,99999
0.83,99999
0.83,40547
0.83,99999
0.83,99999
0.83,99999
0.83,98837
0.83,99999
0.83,99999
0.83,99999
0.83,13467
0.83,99999
0.83,99999
0.83,99999
0.83,27171
0.83,99999
0.83,15369
0.83,99999
0.83,97052
0.83,15071
0.83,99999
0.83,99999
0.83,99999
0.83,99999
0.83,14040
0.83,39130
0.83,99999
0.83,11900
0.83,99999
0.83,99999
0.83,32902
0.83,99999
0.83,99999
0.83,99999
0.83,25094
0.83,13117
0.83,13108
0.83,99999
0.83,99999
0.83,16640
0.83,18281
0.83,99999
0.83,99999
0.83,99999
0.83,17345
0.83,10811
0.83,99999
0.83,20275
0.83,19823
0.83,99999
0.83,21385
0.83,14278
0.83,99999
0.83,99999
0.84,99999
0.84,15525
0.84,81316
0.84,12158
0.84,99999
0.84,99999
0.84,99999
0.84,79941
0.84,21643
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,24405
0.84,99999
0.84,12570
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,14196
0.84,45993
0.84,28753
0.84,99999
0.84,31514
0.84,20299
0.84,99999
0.84,99999
0.84,99999
0.84,19039
0.84,99999
0.84,99999
0.84,99999
0.84,21074
0.84,66007
0.84,99999
0.84,99999
0.84,10429
0.84,99999
0.84,99999
0.84,19498
0.84,99999
0.84,99999
0.84,22598
0.84,27657
0.84,52382
0.84,99999
0.84,26788
0.84,99999
0.84,13878
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,13433
0.84,99999
0.84,18621
0.84,64188
0.84,22754
0.84,99999
0.84,99999
0.84,33130
0.84,12294
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,20657
0.84,24234
0.84,25387
0.84,13248
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,99999
0.84,14218
0.84,99999
0.84,84416
0.84,13799
0.84,9382
0.84,20362
0.84,13925
0.84,99999
0.84,99999
0.84,7170
0.84,99999
0.84,21889
0.84,99999
0.84,73355
0.84,99999
0.84,25742
0.84,27919
0.84,63573
0.84,99999
0.84,99999
0.84,99999
0.85,99999
0.85,14511
0.85,99999
0.85,50068
0.85,99999
0.85,99999
0.85,23847
0.85,99999
0.85,13874
0.85,25662
0.85,27108
0.85,99999
0.85,99999
0.85,29085
0.85,99999
0.85,99999
0.85,39610
0.85,25386
0.85,99999
0.85,99999
0.85,34264
0.85,99999
0.85,99999
0.85,36618
0.85,99999
0.85,17124
0.85,15941
0.85,19980
0.85,99999
0.85,16679
0.85,28606
0.85,99999
0.85,99999
0.85,99999
0.85,36456
0.85,99999
0.85,14550
0.85,99999
0.85,99999
0.85,9482
0.85,99999
0.85,15049
0.85,51052
0.85,26262
0.85,10869
0.85,17621
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,20426
0.85,99999
0.85,99999
0.85,16215
0.85,78553
0.85,24006
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,22919
0.85,99999
0.85,99999
0.85,20659
0.85,13412
0.85,36750
0.85,11721
0.85,24006
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,84557
0.85,20536
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,12971
0.85,27909
0.85,99999
0.85,17746
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.85,99999
0.86,99999
0.86,26508
0.86,13188
0.86,99999
0.86,22633
0.86,99999
0.86,16126
0.86,99999
0.86,99999
0.86,8929
0.86,99999
0.86,99999
0.86,25815
0.86,19695
0.86,99999
0.86,13744
0.86,12179
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,18544
0.86,99999
0.86,99999
0.86,21137
0.86,17657
0.86,23575
0.86,99999
0.86,42601
0.86,99999
0.86,28983
0.86,26648
0.86,99999
0.86,25358
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,7687
0.86,27859
0.86,99999
0.86,14791
0.86,40152
0.86,99999
0.86,18519
0.86,20530
0.86,99999
0.86,99999
0.86,14853
0.86,15795
0.86,19190
0.86,64234
0.86,20301
0.86,16484
0.86,99999
0.86,99999
0.86,23910
0.86,33301
0.86,99999
0.86,99999
0.86,20438
0.86,24716
0.86,99999
0.86,99999
0.86,99999
0.86,31231
0.86,34724
0.86,99999
0.86,36710
0.86,99999
0.86,22096
0.86,99999
0.86,99999
0.86,99999
0.86,13170
0.86,23370
0.86,35834
0.86,99999
0.86,99999
0.86,21613
0.86,99999
0.86,62273
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,99999
0.86,20681
0.86,99999
0.86,33571
0.86,99999
0.86,48380
0.86,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,77936
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,30063
0.87,99999
0.87,22297
0.87,23943
0.87,25915
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,47972
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,26679
0.87,14455
0.87,99999
0.87,31071
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,49939
0.87,99999
0.87,17218
0.87,99999
0.87,99999
0.87,29337
0.87,99999
0.87,29035
0.87,11471
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,93546
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,21263
0.87,99999
0.87,99999
0.87,99999
0.87,19364
0.87,99999
0.87,99999
0.87,49219
0.87,29390
0.87,19313
0.87,41013
0.87,99999
0.87,16880
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,81524
0.87,99999
0.87,22172
0.87,99999
0.87,99999
0.87,99999
0.87,22515
0.87,99999
0.87,99999
0.87,87325
0.87,99999
0.87,20762
0.87,99999
0.87,99999
0.87,38609
0.87,37316
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.87,99999
0.88,99999
0.88,99999
0.88,96796
0.88,99999
0.88,99999
0.88,25437
0.88,99999
0.88,99999
0.88,32079
0.88,99999
0.88,56531
0.88,99999
0.88,57472
0.88,99999
0.88,99999
0.88,26878
0.88,99999
0.88,99999
0.88,15524
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,35659
0.88,29895
0.88,99999
0.88,99999
0.88,99999
0.88,19921
0.88,99999
0.88,99999
0.88,33317
0.88,13745
0.88,99999
0.88,99999
0.88,21818
0.88,99999
0.88,19522
0.88,26468
0.88,99999
0.88,39652
0.88,99999
0.88,20446
0.88,99999
0.88,76922
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,15743
0.88,99999
0.88,29834
0.88,99999
0.88,99999
0.88,99999
0.88,32079
0.88,99999
0.88,99999
0.88,28976
0.88,25728
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,80153
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,33274
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,41655
0.88,36896
0.88,31436
0.88,76797
0.88,99999
0.88,34937
0.88,99999
0.88,99999
0.88,20662
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,99999
0.88,23414
0.88,99999
0.88,16611
0.88,99999
0.88,29790
0.88,99999
0.89,99999
0.89,99999
0.89,27938
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,34429
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,21975
0.89,99999
0.89,99999
0.89,99999
0.89,35195
0.89,99999
0.89,40045
0.89,38417
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,97531
0.89,99999
0.89,29117
0.89,99999
0.89,99999
0.89,99999
0.89,28469
0.89,99999
0.89,16096
0.89,24032
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,43977
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,20774
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,41928
0.89,22134
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,25467
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,26586
0.89,99999
0.89,99999
0.89,64492
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,90725
0.89,99999
0.89,14719
0.89,99999
0.89,70083
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,99999
0.89,25094
0.89,30065
0.89,60541
0.89,34208
0.89,12790
0.89,99999
0.89,32206
0.9,99999
0.9,99999
0.9,24833
0.9,41815
0.9,32872
0.9,99999
0.9,23485
0.9,82252
0.9,99999
0.9,24380
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,42872
0.9,99999
0.9,99999
0.9,26540
0.9,99999
0.9,99999
0.9,99999
0.9,67345
0.9,28946
0.9,99999
0.9,16319
0.9,33540
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,77660
0.9,43474
0.9,25752
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,26106
0.9,28963
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,38777
0.9,99999
0.9,99999
0.9,99999
0.9,39297
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,16349
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,80465
0.9,99999
0.9,25634
0.9,99999
0.9,99999
0.9,99999
0.9,99999
0.9,26255
0.9,99999
0.9,99999
0.9,99999
0.9,22535
0.9,44533
0.9,22665
0.9,99999
0.9,99999
0.9,99999
0.9,22963
0.9,24262
0.9,99999
0.9,18134
0.9,99999
0.9,99999
0.9,27120
0.9,99999
0.9,99999
0.9,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,19661
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,47584
0.91,99999
0.91,17558
0.91,22747
0.91,99999
0.91,35275
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,35422
0.91,99999
0.91,42848
0.91,99999
0.91,26210
0.91,99999
0.91,99999
0.91,95155
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,22826
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,41156
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,38885
0.91,99999
0.91,99999
0.91,28773
0.91,99999
0.91,28332
0.91,99999
0.91,35103
0.91,99999
0.91,56994
0.91,99999
0.91,32384
0.91,99999
0.91,99999
0.91,99999
0.91,94995
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,24873
0.91,99999
0.91,99999
0.91,27590
0.91,63941
0.91,99999
0.91,99999
0.91,99999
0.91,44780
0.91,99999
0.91,66108
0.91,99999
0.91,17106
0.91,99999
0.91,63448
0.91,99999
0.91,99999
0.91,99999
0.91,21725
0.91,47660
0.91,99999
0.91,33065
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.91,99999
0.92,27513
0.92,99999
0.92,99999
0.92,13524
0.92,99999
0.92,22506
0.92,99999
0.92,36116
0.92,22940
0.92,42801
0.92,99999
0.92,99999
0.92,55219
0.92,99999
0.92,99999
0.92,99999
0.92,17909
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,15273
0.92,70910
0.92,99999
0.92,99999
0.92,61532
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,24475
0.92,20741
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,28394
0.92,16683
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,52503
0.92,99999
0.92,99999
0.92,99999
0.92,29372
0.92,99999
0.92,99999
0.92,12457
0.92,99999
0.92,99999
0.92,33794
0.92,99999
0.92,25201
0.92,99999
0.92,20010
0.92,25929
0.92,24058
0.92,99999
0.92,99999
0.92,38808
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,39256
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,27079
0.92,11787
0.92,32994
0.92,99999
0.92,99999
0.92,99999
0.92,28145
0.92,71658
0.92,17564
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.92,23725
0.92,99999
0.92,99999
0.92,99999
0.92,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,24772
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,16417
0.93,99999
0.93,14882
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,19009
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,44112
0.93,99999
0.93,99999
0.93,64700
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,48835
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,15785
0.93,42143
0.93,26748
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,40319
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,20078
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,23445
0.93,99999
0.93,99999
0.93,31252
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,31350
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,35770
0.93,34046
0.93,99999
0.93,94158
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,99999
0.93,41461
0.93,99999
0.93,99999
0.93,99999
0.94,99999
0.94,99999
0.94,25252
0.94,18855
0.94,87542
0.94,99999
0.94,99999
0.94,99999
0.94,32488
0.94,99999
0.94,99999
0.94,29214
0.94,83497
0.94,99999
0.94,44343
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,46504
0.94,37512
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,64695
0.94,99999
0.94,99999
0.94,99999
0.94,21857
0.94,99999
0.94,26656
0.94,18437
0.94,99999
0.94,99999
0.94,46768
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,32141
0.94,99999
0.94,99999
0.94,43562
0.94,99999
0.94,36670
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,37361
0.94,17889
0.94,99999
0.94,37063
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,26305
0.94,28591
0.94,99999
0.94,40208
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,59329
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.94,99999
0.95,99999
0.95,99999
0.95,98038
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,29527
0.95,99999
0.95,26909
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,23092
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,44810
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,68231
0.95,99999
0.95,99999
0.95,31591
0.95,99999
0.95,45773
0.95,99999
0.95,99999
0.95,16198
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,30358
0.95,99999
0.95,99999
0.95,24681
0.95,99999
0.95,99999
0.95,19835
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,81051
0.95,99999
0.95,20685
0.95,99999
0.95,99999
0.95,18905
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,99999
0.95,32827
0.95,99999
0.95,99999
0.95,61201
0.95,99999
0.95,99999
0.95,99999
0.95,17950
0.95,99999
0.95,99999
0.96,99999
0.96,99999
0.96,99999
0.96,56264
0.96,23945
0.96,99999
0.96,99999
0.96,99999
0.96,34190
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,39865
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,53842
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,20028
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,26765
0.96,99999
0.96,56684
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,16128
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,54231
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,26894
0.96,52975
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,44422
0.96,99999
0.96,99999
0.96,30548
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,25064
0.96,99999
0.96,99999
0.96,99999
0.96,53291
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.96,99999
0.97,99999
0.97,99999
0.97,99999
0.97,43354
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,50602
0.97,25764
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,28495
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,41133
0.97,99999
0.97,99999
0.97,99999
0.97,38997
0.97,99999
0.97,99999
0.97,99999
0.97,39882
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,50488
0.97,99999
0.97,64931
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,36782
0.97,99999
0.97,33347
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,23767
0.97,99999
0.97,99999
0.97,99999
0.97,28287
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,41595
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.97,99999
0.98,99999
0.98,41653
0.98,99999
0.98,99999
0.98,25377
0.98,99999
0.98,99999
0.98,43872
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,46775
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,20085
0.98,11081
0.98,23885
0.98,19770
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,27568
0.98,99999
0.98,65596
0.98,99999
0.98,99999
0.98,34383
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,26127
0.98,99999
0.98,21796
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,42413
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,34250
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.98,88620
0.98,27569
0.98,99999
0.98,68453
0.98,99999
0.98,99999
0.98,99999
0.98,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,62236
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,20255
0.99,28840
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,86423
0.99,99999
0.99,99999
0.99,99999
0.99,63921
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,52770
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,23366
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,54446
0.99,37158
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,43945
0.99,99999
0.99,48677
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
0.99,99999
